Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,farrowball,Farrow & Ball 286 Peignoir,#d6c8c3,0.8428324518591009,0.017248494584238078,40.83508801527273,214,200,195,"[214, 200, 195]",0%,7%,9%,16%,"[0%, 7%, 9%, 16%]",81.66,4.42,4.37,"[81.66, 4.42, 4.37]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20286%20Peignoir%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 270 Calluna,#ccc8ce,0.8377569079284146,0.009293960731878924,314.955205437876,204,200,206,"[204, 200, 206]",1%,3%,0%,19%,"[1%, 3%, 0%, 19%]",81.06,2.25,-2.47,"[81.06, 2.25, -2.47]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20270%20Calluna%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 271 Brassica,#8d8089,0.6143821209911449,0.02046324687439737,336.88238434633877,141,128,137,"[141, 128, 137]",0%,9%,3%,45%,"[0%, 9%, 3%, 45%]",54.99,6.37,-2.98,"[54.99, 6.37, -2.98]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20271%20Brassica%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 254 Pelt,#50414c,0.3949889454925349,0.027058526307926486,335.71770730836533,80,65,76,"[80, 65, 76]",0%,19%,5%,69%,"[0%, 19%, 5%, 69%]",29.44,8.32,-4.12,"[29.44, 8.32, -4.12]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20254%20Pelt%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 294 Paean Black,#494248,0.3882736220766338,0.013649463326711925,330.5081913604331,73,66,72,"[73, 66, 72]",0%,10%,1%,71%,"[0%, 10%, 1%, 71%]",28.85,4.04,-2.50,"[28.85, 4.04, -2.50]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20294%20Paean%20Black%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 245 Middleton Pink,#fde7e5,0.9451056180681489,0.02431953137987793,23.91006741176949,253,231,229,"[253, 231, 229]",0%,9%,9%,1%,"[0%, 9%, 9%, 1%]",93.40,7.51,3.85,"[93.40, 7.51, 3.85]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20245%20Middleton%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 230 Calamine,#e6d1cb,0.8762825249218652,0.024976220652508995,36.54750682887857,230,209,203,"[230, 209, 203]",0%,9%,12%,10%,"[0%, 9%, 12%, 10%]",85.47,6.82,5.79,"[85.47, 6.82, 5.79]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20230%20Calamine%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 278 Nancy's Blushes,#ecb7b8,0.8274737832130633,0.06160680916024561,17.2405223512896,236,183,184,"[236, 183, 184]",0%,22%,22%,7%,"[0%, 22%, 22%, 7%]",79.34,19.86,7.28,"[79.34, 19.86, 7.28]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20278%20Nancy's%20Blushes%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 64 Red Earth,#c57b67,0.6565228832053779,0.09774379433640137,35.893301872010966,197,123,103,"[197, 123, 103]",0%,38%,48%,23%,"[0%, 38%, 48%, 23%]",59.38,28.02,23.69,"[59.38, 28.02, 23.69]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2064%20Red%20Earth%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 42 Picture Gallery Red,#a15a4d,0.5468321455879873,0.09622065625741322,31.37855206627654,161,90,77,"[161, 90, 77]",0%,44%,52%,37%,"[0%, 44%, 52%, 37%]",46.59,28.83,20.94,"[46.59, 28.83, 20.94]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2042%20Picture%20Gallery%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 248 Incarnadine,#a04344,0.5068718666273636,0.12416890797380327,21.93063976630509,160,67,68,"[160, 67, 68]",0%,58%,58%,37%,"[0%, 58%, 58%, 37%]",41.53,39.48,19.79,"[41.53, 39.48, 19.79]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20248%20Incarnadine%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 2006 Great White,#e7dedb,0.9068853111132306,0.010733990887079499,39.53268517921333,231,222,219,"[231, 222, 219]",0%,4%,5%,9%,"[0%, 4%, 5%, 9%]",89.13,2.79,2.64,"[89.13, 2.79, 2.64]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%202006%20Great%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 295 Sulking Room Pink,#A0837F,0.6359263917040537,0.036332537321510934,27.330081923850116,160,131,127,"[160, 131, 127]",0%,18%,21%,37%,"[0%, 18%, 21%, 37%]",57.44,10.98,6.58,"[57.44, 10.98, 6.58]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20295%20Sulking%20Room%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 246 Cinder Rose,#c7a4a6,0.750593881662026,0.04134940942033848,14.27307017325677,199,164,166,"[199, 164, 166]",0%,18%,17%,22%,"[0%, 18%, 17%, 22%]",70.62,13.50,4.06,"[70.62, 13.50, 4.06]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20246%20Cinder%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 296 Rangwali,#bf7a8f,0.6577169703492328,0.0897553513219232,0.15161291993547366,191,122,143,"[191, 122, 143]",0%,36%,25%,25%,"[0%, 36%, 25%, 25%]",59.17,29.74,0.44,"[59.17, 29.74, 0.44]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20296%20Rangwali%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 202 Pink Ground,#efd6c7,0.892697835900157,0.03457093473184453,53.04463333106469,239,214,199,"[239, 214, 199]",0%,10%,17%,6%,"[0%, 10%, 17%, 6%]",87.42,7.21,10.78,"[87.42, 7.21, 10.78]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20202%20Pink%20Ground%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 231 Setting Plaster,#dfc2af,0.8337017420213402,0.04212774511498451,55.26625803074569,223,194,175,"[223, 194, 175]",0%,13%,22%,13%,"[0%, 13%, 22%, 13%]",80.57,8.46,13.59,"[80.57, 8.46, 13.59]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20231%20Setting%20Plaster%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 217 Rectory Red,#a53c49,0.5065064635058721,0.13840551960154276,16.226698787377018,165,60,73,"[165, 60, 73]",0%,64%,56%,35%,"[0%, 64%, 56%, 35%]",41.24,44.75,16.54,"[41.24, 44.75, 16.54]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20217%20Rectory%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 43 Eating Room Red,#8f4e4d,0.5012182579436752,0.08774483136144169,21.60577845419732,143,78,77,"[143, 78, 77]",0%,45%,46%,44%,"[0%, 45%, 46%, 44%]",41.25,27.83,13.33,"[41.25, 27.83, 13.33]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2043%20Eating%20Room%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 96 Radicchio,#994a50,0.5096046692650918,0.10574075265340784,16.85023549004825,153,74,80,"[153, 74, 80]",0%,52%,48%,40%,"[0%, 52%, 48%, 40%]",41.97,34.15,12.77,"[41.97, 34.15, 12.77]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2096%20Radicchio%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 297 Preference Red,#6d4247,0.4310785231810374,0.0600610845527492,12.347354846842961,109,66,71,"[109, 66, 71]",0%,39%,35%,57%,"[0%, 39%, 35%, 57%]",33.33,19.66,5.26,"[33.33, 19.66, 5.26]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20297%20Preference%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 268 Charlotte's Locks,#d65f3d,0.6280138370833298,0.15810616607178865,36.7032118016179,214,95,61,"[214, 95, 61]",0%,56%,71%,16%,"[0%, 56%, 71%, 16%]",55.53,46.29,42.84,"[55.53, 46.29, 42.84]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20268%20Charlotte's%20Locks%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 212 Blazer,#b64f48,0.558759755246089,0.13542775725421263,26.26281748139354,182,79,72,"[182, 79, 72]",0%,57%,60%,29%,"[0%, 57%, 60%, 29%]",47.50,42.26,25.84,"[47.50, 42.26, 25.84]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20212%20Blazer%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 2012 House White,#f1e6c8,0.9259065131839708,0.04130251613379066,90.23294269549916,241,230,200,"[241, 230, 200]",0%,5%,17%,5%,"[0%, 5%, 17%, 5%]",91.60,0.30,16.10,"[91.60, 0.30, 16.10]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%202012%20House%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 71 Pale Hound,#eadfb7,0.9023747937238286,0.05387838666979994,94.43845291890733,234,223,183,"[234, 223, 183]",0%,5%,22%,8%,"[0%, 5%, 22%, 8%]",88.96,-0.75,21.13,"[88.96, -0.75, 21.13]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2071%20Pale%20Hound%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 233 Dayroom Yellow,#f7e29d,0.9141943500946312,0.09021439920565116,93.14752889682563,247,226,157,"[247, 226, 157]",0%,9%,36%,3%,"[0%, 9%, 36%, 3%]",90.44,0.36,36.54,"[90.44, 0.36, 36.54]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20233%20Dayroom%20Yellow%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 74 Citron,#f5d27b,0.8754114899789397,0.11339821020228898,88.10849954971371,245,210,123,"[245, 210, 123]",0%,14%,50%,4%,"[0%, 14%, 50%, 4%]",85.87,4.82,47.55,"[85.87, 4.82, 47.55]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2074%20Citron%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 218 Yellow Ground,#f2cf86,0.8683849056854928,0.09960717182139957,84.81547061488851,242,207,134,"[242, 207, 134]",0%,14%,45%,5%,"[0%, 14%, 45%, 5%]",84.96,5.83,40.98,"[84.96, 5.83, 40.98]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20218%20Yellow%20Ground%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 223 Babouche,#ecc363,0.8342525873086878,0.1236648188254392,86.38225852239248,236,195,99,"[236, 195, 99]",0%,17%,58%,7%,"[0%, 17%, 58%, 7%]",81.04,7.12,53.08,"[81.04, 7.12, 53.08]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20223%20Babouche%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 203 Tallow,#fdedd7,0.9530428317674842,0.03384762567922831,75.97484439808397,253,237,215,"[253, 237, 215]",0%,6%,15%,1%,"[0%, 6%, 15%, 1%]",94.60,3.00,12.76,"[94.60, 3.00, 12.76]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20203%20Tallow%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 67 Farrow's Cream,#efdbb3,0.8977768739638523,0.05692220235965617,84.49582178343252,239,219,179,"[239, 219, 179]",0%,8%,25%,6%,"[0%, 8%, 25%, 6%]",88.31,2.66,22.40,"[88.31, 2.66, 22.40]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2067%20Farrow's%20Cream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 68 Dorset Cream,#efd5a1,0.8822441618146991,0.07330962613102945,84.35279187491403,239,213,161,"[239, 213, 161]",0%,11%,33%,6%,"[0%, 11%, 33%, 6%]",86.54,3.88,29.28,"[86.54, 3.88, 29.28]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2068%20Dorset%20Cream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 37 Hay,#dfc795,0.8378502839610878,0.07086833265414558,85.1984742516538,223,199,149,"[223, 199, 149]",0%,11%,33%,13%,"[0%, 11%, 33%, 13%]",81.39,3.42,28.37,"[81.39, 3.42, 28.37]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2037%20Hay%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 51 Sudbury Yellow,#dcb771,0.7968911063107906,0.09829686806995322,82.4435079039136,220,183,113,"[220, 183, 113]",0%,17%,49%,14%,"[0%, 17%, 49%, 14%]",76.60,7.34,40.65,"[76.60, 7.34, 40.65]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2051%20Sudbury%20Yellow%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 66 India Yellow,#cb9e59,0.7267587056813576,0.10216529606143078,76.67853226721849,203,158,89,"[203, 158, 89]",0%,22%,56%,20%,"[0%, 22%, 56%, 20%]",68.32,11.44,42.34,"[68.32, 11.44, 42.34]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2066%20India%20Yellow%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 206 Green Ground,#dbdab6,0.87986819398234,0.04785266358836222,106.01006835243885,219,218,182,"[219, 218, 182]",0%,0%,17%,14%,"[0%, 0%, 17%, 14%]",86.43,-4.05,17.95,"[86.43, -4.05, 17.95]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20206%20Green%20Ground%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 32 Cooking Apple Green,#c4c6a5,0.8162738835734809,0.044792096817394975,110.17353925875102,196,198,165,"[196, 198, 165]",1%,0%,17%,22%,"[1%, 0%, 17%, 22%]",79.07,-4.88,16.39,"[79.07, -4.88, 16.39]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2032%20Cooking%20Apple%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 75 Ball Green,#bcb596,0.7706995433513837,0.043191722671020547,96.69331124283144,188,181,150,"[188, 181, 150]",0%,4%,20%,26%,"[0%, 4%, 20%, 26%]",73.65,-1.23,16.82,"[73.65, -1.23, 16.82]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2075%20Ball%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 79 Card Room Green,#899081,0.6431488026885852,0.023334865168739654,127.51734658687991,137,144,129,"[137, 144, 129]",5%,0%,10%,44%,"[5%, 0%, 10%, 44%]",58.87,-4.79,7.09,"[58.87, -4.79, 7.09]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2079%20Card%20Room%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 47 Green Smoke,#737c70,0.5750837631992065,0.021001983440905266,137.7764741575246,115,124,112,"[115, 124, 112]",7%,0%,10%,51%,"[7%, 0%, 10%, 51%]",50.97,-5.29,5.38,"[50.97, -5.29, 5.38]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2047%20Green%20Smoke%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 93 Studio Green,#464c49,0.410026271770673,0.009220533668082707,164.44649323649594,70,76,73,"[70, 76, 73]",8%,0%,4%,70%,"[8%, 0%, 4%, 70%]",31.69,-3.03,0.91,"[31.69, -3.03, 0.91]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2093%20Studio%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 251 Churlish Green,#c8bd83,0.7937089859091346,0.0772745914064971,98.72225846630522,200,189,131,"[200, 189, 131]",0%,5%,35%,22%,"[0%, 5%, 35%, 22%]",76.50,-2.36,30.86,"[76.50, -2.36, 30.86]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20251%20Churlish%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 287 Yeabridge Green,#919f70,0.6791838788160154,0.0676804515424205,121.67391862234888,145,159,112,"[145, 159, 112]",9%,0%,30%,38%,"[9%, 0%, 30%, 38%]",63.46,-11.31,22.88,"[63.46, -11.31, 22.88]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20287%20Yeabridge%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 81 Breakfast Room Green,#94a68a,0.7032147440510448,0.044737319093687146,134.32176471105333,148,166,138,"[148, 166, 138]",11%,0%,17%,35%,"[11%, 0%, 17%, 35%]",66.11,-10.53,12.34,"[66.11, -10.53, 12.34]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2081%20Breakfast%20Room%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 34 Calke Green,#768769,0.6011841410864587,0.048437183722544415,131.80970534763605,118,135,105,"[118, 135, 105]",13%,0%,22%,47%,"[13%, 0%, 22%, 47%]",54.30,-10.77,14.05,"[54.30, -10.77, 14.05]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2034%20Calke%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 298 Bancha,#686a47,0.5131367583703584,0.05178778896238419,110.83393578249786,104,106,71,"[104, 106, 71]",2%,0%,33%,58%,"[2%, 0%, 33%, 58%]",43.94,-5.37,19.44,"[43.94, -5.37, 19.44]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20298%20Bancha%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 214 Arsenic,#84b59c,0.7311398417459172,0.06347623671250596,162.0924885208849,132,181,156,"[132, 181, 156]",27%,0%,14%,29%,"[27%, 0%, 14%, 29%]",69.66,-20.87,7.30,"[69.66, -20.87, 7.30]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20214%20Arsenic%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 234 Vert de Terre,#babba5,0.7852282536428311,0.030357250887574523,109.16822105863253,186,187,165,"[186, 187, 165]",1%,0%,12%,27%,"[1%, 0%, 12%, 27%]",75.35,-3.23,11.08,"[75.35, -3.23, 11.08]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20234%20Vert%20de%20Terre%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 19 Lichen,#a1a189,0.7023587200920699,0.03386358610679725,107.21470070293924,161,161,137,"[161, 161, 137]",0%,0%,15%,37%,"[0%, 0%, 15%, 37%]",65.75,-3.15,12.57,"[65.75, -3.15, 12.57]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2019%20Lichen%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 85 Oval Room Blue,#8b9d9b,0.6812269834787713,0.020604489820850058,188.51384225794482,139,157,155,"[139, 157, 155]",11%,0%,1%,38%,"[11%, 0%, 1%, 38%]",63.26,-6.91,-1.22,"[63.26, -6.91, -1.22]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2085%20Oval%20Room%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 86 Stone Blue,#7997a1,0.6570164106784376,0.036660842234836115,220.0954779202741,121,151,161,"[121, 151, 161]",25%,6%,0%,37%,"[25%, 6%, 0%, 37%]",60.43,-9.10,-8.91,"[60.43, -9.10, -8.91]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2086%20Stone%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 299 De Nimes,#6A7C80,0.5730979976745748,0.022034327029815236,212.57790418483478,106,124,128,"[106, 124, 128]",17%,3%,0%,50%,"[17%, 3%, 0%, 50%]",50.65,-6.16,-4.52,"[50.65, -6.16, -4.52]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20299%20De%20Nimes%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 289 Inchyra Blue,#586768,0.5015712776407649,0.018302422419096513,201.4609563296906,88,103,104,"[88, 103, 104]",15%,1%,0%,59%,"[15%, 1%, 0%, 59%]",42.36,-5.72,-2.58,"[42.36, -5.72, -2.58]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20289%20Inchyra%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 252 Pavilion Blue,#e5e7dc,0.9233983122298854,0.014852340281436267,114.96065433926941,229,231,220,"[229, 231, 220]",1%,0%,5%,9%,"[1%, 0%, 5%, 9%]",91.26,-2.13,5.14,"[91.26, -2.13, 5.14]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20252%20Pavilion%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 204 Pale Powder,#d9dcd2,0.889375357497671,0.013871482581020339,120.19833770167685,217,220,210,"[217, 220, 210]",1%,0%,5%,14%,"[1%, 0%, 5%, 14%]",87.32,-2.38,4.57,"[87.32, -2.38, 4.57]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20204%20Pale%20Powder%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 236 Teresa's Green,#c0cdc2,0.8352071799250416,0.02069964318773339,149.9653036293298,192,205,194,"[192, 205, 194]",6%,0%,5%,20%,"[6%, 0%, 5%, 20%]",81.16,-6.12,3.90,"[81.16, -6.12, 3.90]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20236%20Teresa's%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
