Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,dulux,Dulux/Dutch VS-9102 Winter Morning,#fef4eb,0.9724980270997753,0.01613929685113133,64.68835325571581,254,244,235,"[254, 244, 235]",0%,4%,7%,0%,"[0%, 4%, 7%, 0%]",96.80,2.35,5.62,"[96.80, 2.35, 5.62]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9102%20Winter%20Morning%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9110 Bora Sand,#fef4eb,0.9724980270997753,0.01613929685113133,64.68835325571581,254,244,235,"[254, 244, 235]",0%,4%,7%,0%,"[0%, 4%, 7%, 0%]",96.80,2.35,5.62,"[96.80, 2.35, 5.62]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9110%20Bora%20Sand%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9112 Light Silver,#ffeee7,0.9606849945304635,0.0208042271710944,43.90008944210905,255,238,231,"[255, 238, 231]",0%,7%,9%,0%,"[0%, 7%, 9%, 0%]",95.32,5.09,5.59,"[95.32, 5.09, 5.59]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9112%20Light%20Silver%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9132 Grey Castle,#fcefe9,0.9607058513286911,0.016286225744876988,46.624536084372494,252,239,233,"[252, 239, 233]",0%,5%,8%,1%,"[0%, 5%, 8%, 1%]",95.36,3.79,4.57,"[95.36, 3.79, 4.57]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9132%20Grey%20Castle%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9118 Angel’s Wing,#f6dfc0,0.9145159476301783,0.04814530744672912,75.29695527533482,246,223,192,"[246, 223, 192]",0%,9%,22%,4%,"[0%, 9%, 22%, 4%]",90.14,4.67,18.30,"[90.14, 4.67, 18.30]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9118%20Angel%E2%80%99s%20Wing%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9113 Ice,#f6dfad,0.910427821049218,0.06943131099259081,86.12725623465013,246,223,173,"[246, 223, 173]",0%,9%,30%,4%,"[0%, 9%, 30%, 4%]",89.83,2.81,27.64,"[89.83, 2.81, 27.64]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9113%20Ice%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9114 Apricot White,#f4d6a2,0.8888628417083767,0.07505523906501238,81.13430625347866,244,214,162,"[244, 214, 162]",0%,12%,34%,4%,"[0%, 12%, 34%, 4%]",87.25,5.42,29.81,"[87.25, 5.42, 29.81]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9114%20Apricot%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9115 Nicole,#ebd9c3,0.894120201342311,0.0355767741805222,72.86300743949221,235,217,195,"[235, 217, 195]",0%,8%,17%,8%,"[0%, 8%, 17%, 8%]",87.74,3.82,13.25,"[87.74, 3.82, 13.25]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9115%20Nicole%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9120 Bridal Whites,#f3d3ad,0.8843741955831492,0.06157026074252689,71.68297930389753,243,211,173,"[243, 211, 173]",0%,13%,29%,5%,"[0%, 13%, 29%, 5%]",86.59,7.50,23.24,"[86.59, 7.50, 23.24]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9120%20Bridal%20Whites%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9119 Lace,#fdddac,0.9124914190866225,0.072541212557059,78.20431715741069,253,221,172,"[253, 221, 172]",0%,13%,32%,1%,"[0%, 13%, 32%, 1%]",89.95,6.37,28.44,"[89.95, 6.37, 28.44]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9119%20Lace%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9221 Toasted Beige,#ecce98,0.864044196441851,0.0775792089640601,81.93828443580696,236,206,152,"[236, 206, 152]",0%,13%,36%,7%,"[0%, 13%, 36%, 7%]",84.39,5.35,31.01,"[84.39, 5.35, 31.01]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9221%20Toasted%20Beige%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9104 Coast Light,#f0d18e,0.8717912773040816,0.09176888108567266,85.72365317607057,240,209,142,"[240, 209, 142]",0%,13%,41%,6%,"[0%, 13%, 41%, 6%]",85.37,4.65,37.44,"[85.37, 4.65, 37.44]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9104%20Coast%20Light%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9103 Crisp Ecru,#f1bf8e,0.8379296690069357,0.08597574454983992,65.62743350052472,241,191,142,"[241, 191, 142]",0%,21%,41%,5%,"[0%, 21%, 41%, 5%]",81.05,13.92,31.94,"[81.05, 13.92, 31.94]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9103%20Crisp%20Ecru%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9111 Vesa Peach,#f3ac76,0.8005178959729204,0.10894817272362657,57.67218473089565,243,172,118,"[243, 172, 118]",0%,29%,51%,5%,"[0%, 29%, 51%, 5%]",76.45,22.54,38.58,"[76.45, 22.54, 38.58]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9111%20Vesa%20Peach%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9603 Creamy Surprises,#f7d99b,0.8961092127040549,0.08570767729181439,84.91328620254586,247,217,155,"[247, 217, 155]",0%,12%,37%,3%,"[0%, 12%, 37%, 3%]",88.17,4.54,34.63,"[88.17, 4.54, 34.63]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9603%20Creamy%20Surprises%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9209 Beige Natural,#f3cd9e,0.8696975447609372,0.07479618939612218,72.50434100693519,243,205,158,"[243, 205, 158]",0%,16%,35%,5%,"[0%, 16%, 35%, 5%]",84.88,9.09,28.72,"[84.88, 9.09, 28.72]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9209%20Beige%20Natural%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9213 Pure Ivory,#f7ca87,0.863575888196751,0.09867102659946538,76.7958178123323,247,202,135,"[247, 202, 135]",0%,18%,45%,3%,"[0%, 18%, 45%, 3%]",84.23,10.34,39.70,"[84.23, 10.34, 39.70]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9213%20Pure%20Ivory%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9225 Bone Ivory,#ffd880,0.8971485801974178,0.11557393026425579,86.1808031024911,255,216,128,"[255, 216, 128]",0%,15%,50%,0%,"[0%, 15%, 50%, 0%]",88.35,6.24,48.38,"[88.35, 6.24, 48.38]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9225%20Bone%20Ivory%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9802 Mocha,#f3c683,0.8513654169067084,0.09885250052411178,76.74564630265672,243,198,131,"[243, 198, 131]",0%,19%,46%,5%,"[0%, 19%, 46%, 5%]",82.81,10.44,39.84,"[82.81, 10.44, 39.84]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9802%20Mocha%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9220 Crisp Biscuit,#e3c28d,0.8300648354798271,0.07855966393732587,79.14406556533362,227,194,141,"[227, 194, 141]",0%,15%,38%,11%,"[0%, 15%, 38%, 11%]",80.39,6.79,31.29,"[80.39, 6.79, 31.29]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9220%20Crisp%20Biscuit%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9116 Ivory White,#efae52,0.7951012743962435,0.13174808986878273,73.21752932034599,239,174,82,"[239, 174, 82]",0%,27%,66%,6%,"[0%, 27%, 66%, 6%]",76.11,18.03,55.61,"[76.11, 18.03, 55.61]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9116%20Ivory%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9108 Pawn Beige,#d88950,0.7007938536946308,0.12113761759234898,55.062237086762934,216,137,80,"[216, 137, 80]",0%,37%,63%,15%,"[0%, 37%, 63%, 15%]",64.72,27.21,43.22,"[64.72, 27.21, 43.22]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9108%20Pawn%20Beige%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9202 Bacon Beige,#e5a96b,0.778109935910242,0.10595083508815675,66.09957352539925,229,169,107,"[229, 169, 107]",0%,26%,53%,10%,"[0%, 26%, 53%, 10%]",74.04,17.70,40.85,"[74.04, 17.70, 40.85]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9202%20Bacon%20Beige%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9602 Tinker Belles,#fded98,0.9403527499219587,0.10665046097441276,98.86418715861191,253,237,152,"[253, 237, 152]",0%,6%,40%,1%,"[0%, 6%, 40%, 1%]",93.65,-2.93,43.20,"[93.65, -2.93, 43.20]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9602%20Tinker%20Belles%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9601 Happy Day,#ffca2c,0.8623957130977318,0.1666581076699451,88.0813593654841,255,202,44,"[255, 202, 44]",0%,21%,83%,0%,"[0%, 21%, 83%, 0%]",84.35,9.68,77.73,"[84.35, 9.68, 77.73]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9601%20Happy%20Day%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9801 Hamburger,#9f5224,0.5240595012073305,0.11772270251577123,48.56631219918336,159,82,36,"[159, 82, 36]",0%,48%,77%,38%,"[0%, 48%, 77%, 38%]",44.05,30.19,40.67,"[44.05, 30.19, 40.67]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9801%20Hamburger%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9805 Caramel,#875228,0.4907689627460098,0.09073494551240392,56.80205361157357,135,82,40,"[135, 82, 40]",0%,39%,70%,47%,"[0%, 39%, 70%, 47%]",40.52,19.91,33.71,"[40.52, 19.91, 33.71]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9805%20Caramel%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9501 Mud Pie,#5b4631,0.4108794854838378,0.04354373470988835,66.11464780373149,91,70,49,"[91, 70, 49]",0%,23%,46%,64%,"[0%, 23%, 46%, 64%]",31.59,6.98,16.29,"[31.59, 6.98, 16.29]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9501%20Mud%20Pie%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9660 Western Brown,#53372c,0.366370868301208,0.044446964770904915,42.291929190473184,83,55,44,"[83, 55, 44]",0%,34%,47%,67%,"[0%, 34%, 47%, 67%]",26.20,11.76,12.22,"[26.20, 11.76, 12.22]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9660%20Western%20Brown%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9771 Cottage Red,#9b3821,0.4779852602969918,0.13729289713683207,34.43617307679477,155,56,33,"[155, 56, 33]",0%,64%,79%,39%,"[0%, 64%, 79%, 39%]",38.24,41.18,36.35,"[38.24, 41.18, 36.35]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9771%20Cottage%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9228 Terracotta,#b53b26,0.5262357206158709,0.16164423979482656,32.19497030436412,181,59,38,"[181, 59, 38]",0%,67%,79%,29%,"[0%, 67%, 79%, 29%]",43.56,49.33,40.74,"[43.56, 49.33, 40.74]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9228%20Terracotta%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9770 Coral Red,#aa5842,0.5539005195562401,0.11301711798447786,35.986127208170444,170,88,66,"[170, 88, 66]",0%,48%,61%,33%,"[0%, 48%, 61%, 33%]",47.33,32.88,28.60,"[47.33, 32.88, 28.60]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9770%20Coral%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9701 Berry Rouge,#e36e5a,0.6726418533993799,0.14991613672220402,31.30488160673275,227,110,90,"[227, 110, 90]",0%,52%,60%,11%,"[0%, 52%, 60%, 11%]",60.69,45.34,33.63,"[60.69, 45.34, 33.63]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9701%20Berry%20Rouge%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9880 Clay,#e27a53,0.6886260237602757,0.1398841268843714,40.88675792950335,226,122,83,"[226, 122, 83]",0%,46%,63%,11%,"[0%, 46%, 63%, 11%]",62.84,38.87,39.94,"[62.84, 38.87, 39.94]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9880%20Clay%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9201 Tasty Tan,#e4a467,0.7670749053404392,0.10863431472539091,63.645645027954515,228,164,103,"[228, 164, 103]",0%,28%,55%,11%,"[0%, 28%, 55%, 11%]",72.69,19.59,41.24,"[72.69, 19.59, 41.24]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9201%20Tasty%20Tan%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9109 Lightning Green,#c7df89,0.8662384136317324,0.11364261998347053,121.51049914980695,199,223,137,"[199, 223, 137]",11%,0%,39%,13%,"[11%, 0%, 39%, 13%]",85.57,-18.39,39.33,"[85.57, -18.39, 39.33]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9109%20Lightning%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9505 Green Peace,#8ac867,0.768491626557519,0.1440148614753071,135.28786405755255,138,200,103,"[138, 200, 103]",31%,0%,49%,22%,"[31%, 0%, 49%, 22%]",74.75,-33.59,41.57,"[74.75, -33.59, 41.57]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9505%20Green%20Peace%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9503 Temptations,#a3cd39,0.7912179317169208,0.17562084986300994,124.33095897744107,163,205,57,"[163, 205, 57]",20%,0%,72%,20%,"[20%, 0%, 72%, 20%]",77.38,-29.37,64.19,"[77.38, -29.37, 64.19]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9503%20Temptations%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9552 Green Grass,#53995a,0.6205845691834654,0.11738043343452792,146.15642105348707,83,153,90,"[83, 153, 90]",46%,0%,41%,40%,"[46%, 0%, 41%, 40%]",57.44,-33.47,25.99,"[57.44, -33.47, 25.99]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9552%20Green%20Grass%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9550 Blue Royale,#243f90,0.397446176284205,0.13801258402966682,266.2199717150078,36,63,144,"[36, 63, 144]",75%,56%,0%,44%,"[75%, 56%, 0%, 44%]",28.50,13.46,-48.84,"[28.50, 13.46, -48.84]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9550%20Blue%20Royale%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9451 Blue Sea,#2d61ad,0.4976577107263867,0.13349951830411666,258.10094045856886,45,97,173,"[45, 97, 173]",74%,44%,0%,32%,"[74%, 44%, 0%, 32%]",40.71,3.26,-46.58,"[40.71, 3.26, -46.58]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9451%20Blue%20Sea%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9402 Blue Wings,#8ab1c2,0.737737940467516,0.048683124658138094,226.39009782089033,138,177,194,"[138, 177, 194]",29%,9%,0%,24%,"[29%, 9%, 0%, 24%]",69.78,-10.62,-13.21,"[69.78, -10.62, -13.21]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9402%20Blue%20Wings%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9117 Tinge Grey,#e2e2e2,0.9127913586720207,0.000035449949225067,72.58924660498229,226,226,226,"[226, 226, 226]",0%,0%,0%,11%,"[0%, 0%, 0%, 11%]",89.88,0.00,0.01,"[89.88, 0.00, 0.01]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9117%20Tinge%20Grey%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9305 Smoky Gray,#95958d,0.6674560156279685,0.01159232874621559,106.63797051585459,149,149,141,"[149, 149, 141]",0%,0%,5%,42%,"[0%, 0%, 5%, 42%]",61.52,-1.12,4.25,"[61.52, -1.12, 4.25]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9305%20Smoky%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9332 Natural Gray,#878787,0.6234098238337752,0.00002421127938094362,72.58924660537161,135,135,135,"[135, 135, 135]",0%,0%,0%,47%,"[0%, 0%, 0%, 47%]",56.32,0.00,0.01,"[56.32, 0.00, 0.01]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9332%20Natural%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9301 Seal of Grey,#575757,0.456782465808087,0.000017739996184214943,72.58924660512179,87,87,87,"[87, 87, 87]",0%,0%,0%,66%,"[0%, 0%, 0%, 66%]",36.99,0.00,0.01,"[36.99, 0.00, 0.01]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9301%20Seal%20of%20Grey%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,dulux,Dulux/Dutch VS-9303 Ashton Grey,#66665a,0.5065898272346091,0.018475673411546323,107.00709819634267,102,102,90,"[102, 102, 90]",0%,0%,12%,60%,"[0%, 0%, 12%, 60%]",42.92,-1.75,6.82,"[42.92, -1.75, 6.82]",https://www.google.com/search?tbm=isch&q=dulux%20Dulux%2FDutch%20VS-9303%20Ashton%20Grey%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
